sigma_A_over_omega,K_over_omega,D
2.303030303,3.272727273,0.5780471362
2.363636364,3.272727273,0.5546513679
2.424242424,3.272727273,0.5351614149
2.484848485,3.272727273,0.5118883918
2.545454545,3.272727273,0.4923648375
2.606060606,3.272727273,0.4730056855
2.666666667,3.272727273,0.4540153623
2.727272727,3.272727273,0.4335887555
2.787878788,3.272727273,0.4142456263
2.848484848,3.272727273,0.3927306586
2.909090909,3.272727273,0.3723876288
2.96969697,3.272727273,0.3512582937
3.03030303,3.272727273,0.3315352108
3.090909091,3.272727273,0.3145509399
3.151515152,3.272727273,0.2993059899
3.212121212,3.272727273,0.2824842748
3.272727273,3.272727273,0.2667933258
3.333333333,3.272727273,0.2520878592
3.393939394,3.272727273,0.2373250137
3.454545455,3.272727273,0.2216638805
3.515151515,3.272727273,0.207721231
3.575757576,3.272727273,0.1987472887
3.636363636,3.272727273,0.1880830244
3.696969697,3.272727273,0.1812038059
3.757575758,3.272727273,0.1748338525
3.818181818,3.272727273,0.1707120979
3.878787879,3.272727273,0.1659027463
3.939393939,3.272727273,0.160938792
4,3.272727273,0.1566132946
4.060606061,3.272727273,0.1505696545
4.121212121,3.272727273,0.144358247
4.181818182,3.272727273,0.1403105404
4.242424242,3.272727273,0.1364856485
4.303030303,3.272727273,0.1315997549
4.363636364,3.272727273,0.1286855636
4.424242424,3.272727273,0.125033352
4.484848485,3.272727273,0.1235548125
4.545454545,3.272727273,0.1212696805
4.606060606,3.272727273,0.1193178705
4.666666667,3.272727273,0.1169882932
4.727272727,3.272727273,0.1162194104
4.787878788,3.272727273,0.1141477666
4.848484848,3.272727273,0.1120941409
4.909090909,3.272727273,0.1103253799
4.96969697,3.272727273,0.10951212
5.03030303,3.272727273,0.1083659201
5.090909091,3.272727273,0.1082315357
5.151515152,3.272727273,0.1071792194
5.212121212,3.272727273,0.1065691416
5.272727273,3.272727273,0.1071207324
5.333333333,3.272727273,0.1064115096
5.393939394,3.272727273,0.1059234668
5.454545455,3.272727273,0.1057016971
5.515151515,3.272727273,0.1049471432
5.575757576,3.272727273,0.1035856531
5.636363636,3.272727273,0.1036125677
5.696969697,3.272727273,0.1032181617
5.757575758,3.272727273,0.1031093485
5.818181818,3.272727273,0.1027817082
5.878787879,3.272727273,0.1018305803
5.939393939,3.272727273,0.1011659368
6,3.272727273,0.1003427415
0,3.333333333,1
0.06060606061,3.333333333,0.9998393036
0.1212121212,3.333333333,0.9993424658
0.1818181818,3.333333333,0.9985096385
0.2424242424,3.333333333,0.9973146139
0.303030303,3.333333333,0.9958254051
0.3636363636,3.333333333,0.993917603
0.4242424242,3.333333333,0.991525804
0.4848484848,3.333333333,0.9889317993
0.5454545455,3.333333333,0.9857917618
0.6060606061,3.333333333,0.9820356468
0.6666666667,3.333333333,0.9778035318
0.7272727273,3.333333333,0.9731563466
0.7878787879,3.333333333,0.9679837047
0.8484848485,3.333333333,0.9619674032
0.9090909091,3.333333333,0.9553580422
0.9696969697,3.333333333,0.9481240261
1.03030303,3.333333333,0.94018157
1.090909091,3.333333333,0.9313906053
1.151515152,3.333333333,0.9219116649
1.212121212,3.333333333,0.9108906962
1.272727273,3.333333333,0.899226814
1.333333333,3.333333333,0.8861345992
1.393939394,3.333333333,0.8721262438
1.454545455,3.333333333,0.8578529213
1.515151515,3.333333333,0.8428843442
1.575757576,3.333333333,0.8276701756
1.636363636,3.333333333,0.8110276163
1.696969697,3.333333333,0.7919343757
1.757575758,3.333333333,0.7727585589
1.818181818,3.333333333,0.7531782807
1.878787879,3.333333333,0.7335362478
1.939393939,3.333333333,0.7147147176
2,3.333333333,0.6925997221
2.060606061,3.333333333,0.6726560357
2.121212121,3.333333333,0.649427888
2.181818182,3.333333333,0.627821133
2.242424242,3.333333333,0.6066915991
2.303030303,3.333333333,0.5855951375
2.363636364,3.333333333,0.5644205874
2.424242424,3.333333333,0.5416290003
2.484848485,3.333333333,0.5205428721
2.545454545,3.333333333,0.4987569458
2.606060606,3.333333333,0.4794788194
2.666666667,3.333333333,0.4600053869
2.727272727,3.333333333,0.4406611356
2.787878788,3.333333333,0.4194693208
2.848484848,3.333333333,0.399178112
2.909090909,3.333333333,0.3762315235
2.96969697,3.333333333,0.354830925
3.03030303,3.333333333,0.3352178841
3.090909091,3.333333333,0.3182176962
3.151515152,3.333333333,0.3019189273
3.212121212,3.333333333,0.2829657316
3.272727273,3.333333333,0.2667835377
3.333333333,3.333333333,0.2506829208
3.393939394,3.333333333,0.2349956962
3.454545455,3.333333333,0.2198400362
3.515151515,3.333333333,0.2062583266
3.575757576,3.333333333,0.1931165352
3.636363636,3.333333333,0.1850104408
3.696969697,3.333333333,0.1761480149
3.757575758,3.333333333,0.1695480903
3.818181818,3.333333333,0.1625642128
3.878787879,3.333333333,0.1571961969
3.939393939,3.333333333,0.1533539702
4,3.333333333,0.149826564
4.060606061,3.333333333,0.1449659781
4.121212121,3.333333333,0.1409460994
4.181818182,3.333333333,0.1369474626
4.242424242,3.333333333,0.131773542
4.303030303,3.333333333,0.1276442887
4.363636364,3.333333333,0.1232688596
4.424242424,3.333333333,0.1215277367
4.484848485,3.333333333,0.1184082247
4.545454545,3.333333333,0.1156095054
4.606060606,3.333333333,0.1138257385
4.666666667,3.333333333,0.112000221
4.727272727,3.333333333,0.1093943226
4.787878788,3.333333333,0.1078919003
4.848484848,3.333333333,0.1062716658
4.909090909,3.333333333,0.1054859704
4.96969697,3.333333333,0.1044205695
5.03030303,3.333333333,0.1028883328
5.090909091,3.333333333,0.1024895471
5.151515152,3.333333333,0.1013980514
5.212121212,3.333333333,0.1008918573
5.272727273,3.333333333,0.1003564756
5.333333333,3.333333333,0.09985839137
5.393939394,3.333333333,0.09988416906
5.454545455,3.333333333,0.1002848386
5.515151515,3.333333333,0.100104721
5.575757576,3.333333333,0.09977670109
5.636363636,3.333333333,0.09887562917
5.696969697,3.333333333,0.09956354425
5.757575758,3.333333333,0.09804451595
5.818181818,3.333333333,0.0974146295
5.878787879,3.333333333,0.09790145755
5.939393939,3.333333333,0.09715367922
6,3.333333333,0.09702359318
0,3.393939394,1
0.06060606061,3.393939394,0.999844145
0.1212121212,3.393939394,0.9993618492
0.1818181818,3.393939394,0.9985535948
0.2424242424,3.393939394,0.9973944228
0.303030303,3.393939394,0.995952002
0.3636363636,3.393939394,0.9940972693
0.4242424242,3.393939394,0.9917844305
0.4848484848,3.393939394,0.989250791
0.5454545455,3.393939394,0.9861890917
0.6060606061,3.393939394,0.9825883404
0.6666666667,3.393939394,0.9785067145
0.7272727273,3.393939394,0.9739935805
0.7878787879,3.393939394,0.9689957217
0.8484848485,3.393939394,0.9630954814
0.9090909091,3.393939394,0.9565709909
0.9696969697,3.393939394,0.9496000017
1.03030303,3.393939394,0.9420528635
1.090909091,3.393939394,0.9333605764
1.151515152,3.393939394,0.9240948067
1.212121212,3.393939394,0.913645191
1.272727273,3.393939394,0.9027889069
1.333333333,3.393939394,0.8899392849
1.393939394,3.393939394,0.8761597856
1.454545455,3.393939394,0.8619876714
1.515151515,3.393939394,0.8476669157
1.575757576,3.393939394,0.8322368349
1.636363636,3.393939394,0.8159584584
1.696969697,3.393939394,0.7981043862
1.757575758,3.393939394,0.7798929787
1.818181818,3.393939394,0.7595206044
1.878787879,3.393939394,0.73988458
1.939393939,3.393939394,0.721324478
2,3.393939394,0.7001747289
2.060606061,3.393939394,0.6801042648
2.121212121,3.393939394,0.6587141284
2.181818182,3.393939394,0.6359336072
2.242424242,3.393939394,0.6154183141
2.303030303,3.393939394,0.593204784
2.363636364,3.393939394,0.5711932456
2.424242424,3.393939394,0.5498532284
2.484848485,3.393939394,0.5269782176
2.545454545,3.393939394,0.5055639159
2.606060606,3.393939394,0.4857333471
2.666666667,3.393939394,0.4658817695
2.727272727,3.393939394,0.4458152465
2.787878788,3.393939394,0.4256831183
2.848484848,3.393939394,0.4023241077
2.909090909,3.393939394,0.3817889458
2.96969697,3.393939394,0.3586450283
3.03030303,3.393939394,0.339358401
3.090909091,3.393939394,0.3230268112
3.151515152,3.393939394,0.3043767573
3.212121212,3.393939394,0.2853794798
3.272727273,3.393939394,0.26749945
3.333333333,3.393939394,0.2509211461
3.393939394,3.393939394,0.232031511
3.454545455,3.393939394,0.2168323832
3.515151515,3.393939394,0.2045257813
3.575757576,3.393939394,0.1933633893
3.636363636,3.393939394,0.1823022025
3.696969697,3.393939394,0.173400345
3.757575758,3.393939394,0.1648960423
3.818181818,3.393939394,0.1576029617
3.878787879,3.393939394,0.1531582921
3.939393939,3.393939394,0.1485051871
4,3.393939394,0.1425098233
4.060606061,3.393939394,0.1384845747
4.121212121,3.393939394,0.1340304463
4.181818182,3.393939394,0.1302146354
4.242424242,3.393939394,0.1250219898
4.303030303,3.393939394,0.1222282246
4.363636364,3.393939394,0.1194502136
4.424242424,3.393939394,0.1164383445
4.484848485,3.393939394,0.1143619842
4.545454545,3.393939394,0.1112396604
4.606060606,3.393939394,0.1081598366
4.666666667,3.393939394,0.1058570157
4.727272727,3.393939394,0.1039980208
4.787878788,3.393939394,0.1025104356
4.848484848,3.393939394,0.1011418993
4.909090909,3.393939394,0.09983178975
4.96969697,3.393939394,0.09924294761
5.03030303,3.393939394,0.09838608338
5.090909091,3.393939394,0.09702714074
5.151515152,3.393939394,0.09631898026
5.212121212,3.393939394,0.0958848652
5.272727273,3.393939394,0.09523294305
5.333333333,3.393939394,0.09411386767
5.393939394,3.393939394,0.09365463156
5.454545455,3.393939394,0.09351958736
5.515151515,3.393939394,0.0931209105
5.575757576,3.393939394,0.09279205149
5.636363636,3.393939394,0.09265750815
5.696969697,3.393939394,0.09233141469
5.757575758,3.393939394,0.09258450311
5.818181818,3.393939394,0.09296861213
5.878787879,3.393939394,0.09243426982
5.939393939,3.393939394,0.09267947407
6,3.393939394,0.09200970165
0,3.454545455,1
0.06060606061,3.454545455,0.9998487325
0.1212121212,3.454545455,0.9993803213
0.1818181818,3.454545455,0.9985955789
0.2424242424,3.454545455,0.9974700408
0.303030303,3.454545455,0.9960714366
0.3636363636,3.454545455,0.9942684078
0.4242424242,3.454545455,0.9920323636
0.4848484848,3.454545455,0.9895537877
0.5454545455,3.454545455,0.9865626842
0.6060606061,3.454545455,0.9831189551
0.6666666667,3.454545455,0.9791924687
0.7272727273,3.454545455,0.9748079361
0.7878787879,3.454545455,0.9698908675
0.8484848485,3.454545455,0.9642669079
0.9090909091,3.454545455,0.9579490668
0.9696969697,3.454545455,0.9509888616
1.03030303,3.454545455,0.9437191214
1.090909091,3.454545455,0.9353707939
1.151515152,3.454545455,0.9264410917
1.212121212,3.454545455,0.9165663529
1.272727273,3.454545455,0.9055636069
1.333333333,3.454545455,0.8935933017
1.393939394,3.454545455,0.8799597523
1.454545455,3.454545455,0.8662156671
1.515151515,3.454545455,0.8522087
1.575757576,3.454545455,0.8364627511
1.636363636,3.454545455,0.8210964551
1.696969697,3.454545455,0.8040353601
1.757575758,3.454545455,0.7849316271
1.818181818,3.454545455,0.7661514131
1.878787879,3.454545455,0.7469219036
1.939393939,3.454545455,0.7268193583
2,3.454545455,0.7080711349
2.060606061,3.454545455,0.6859753432
2.121212121,3.454545455,0.6657534153
2.181818182,3.454545455,0.6433538087
2.242424242,3.454545455,0.6223173178
2.303030303,3.454545455,0.6004162554
2.363636364,3.454545455,0.5795425788
2.424242424,3.454545455,0.5570092137
2.484848485,3.454545455,0.5345286601
2.545454545,3.454545455,0.5146928454
2.606060606,3.454545455,0.4911780886
2.666666667,3.454545455,0.4710569121
2.727272727,3.454545455,0.4504230018
2.787878788,3.454545455,0.4309857918
2.848484848,3.454545455,0.4079579702
2.909090909,3.454545455,0.3868284338
2.96969697,3.454545455,0.3640231586
3.03030303,3.454545455,0.3439415394
3.090909091,3.454545455,0.3248067616
3.151515152,3.454545455,0.3061896434
3.212121212,3.454545455,0.2864712976
3.272727273,3.454545455,0.2689439005
3.333333333,3.454545455,0.2483066442
3.393939394,3.454545455,0.230068049
3.454545455,3.454545455,0.215289785
3.515151515,3.454545455,0.2028638585
3.575757576,3.454545455,0.1905144926
3.636363636,3.454545455,0.1806260324
3.696969697,3.454545455,0.1709438652
3.757575758,3.454545455,0.1624731948
3.818181818,3.454545455,0.1558263439
3.878787879,3.454545455,0.1483128961
3.939393939,3.454545455,0.1417606261
4,3.454545455,0.1368447012
4.060606061,3.454545455,0.1326362296
4.121212121,3.454545455,0.1277345263
4.181818182,3.454545455,0.1215795821
4.242424242,3.454545455,0.1175740043
4.303030303,3.454545455,0.1150449395
4.363636364,3.454545455,0.1118402479
4.424242424,3.454545455,0.1098115096
4.484848485,3.454545455,0.1067241775
4.545454545,3.454545455,0.1051737282
4.606060606,3.454545455,0.1032180649
4.666666667,3.454545455,0.1003391801
4.727272727,3.454545455,0.09941905849
4.787878788,3.454545455,0.09710665696
4.848484848,3.454545455,0.09579919616
4.909090909,3.454545455,0.0945075545
4.96969697,3.454545455,0.09251636232
5.03030303,3.454545455,0.09175660893
5.090909091,3.454545455,0.09035489452
5.151515152,3.454545455,0.09003544461
5.212121212,3.454545455,0.08989384484
5.272727273,3.454545455,0.08847368012
5.333333333,3.454545455,0.08819274299
5.393939394,3.454545455,0.08771921683
5.454545455,3.454545455,0.08759239899
5.515151515,3.454545455,0.08745423338
5.575757576,3.454545455,0.08722097392
5.636363636,3.454545455,0.08662098328
5.696969697,3.454545455,0.08704279104
5.757575758,3.454545455,0.08674655226
5.818181818,3.454545455,0.08702379511
5.878787879,3.454545455,0.08720152034
5.939393939,3.454545455,0.08683378338
6,3.454545455,0.08691561398
0,3.515151515,1
0.06060606061,3.515151515,0.9998531326
0.1212121212,3.515151515,0.9993979381
0.1818181818,3.515151515,0.9986354903
0.2424242424,3.515151515,0.9975424299
0.303030303,3.515151515,0.99618609
0.3636363636,3.515151515,0.9944323137
0.4242424242,3.515151515,0.9922694585
0.4848484848,3.515151515,0.9898422011
0.5454545455,3.515151515,0.9869204034
0.6060606061,3.515151515,0.9836268597
0.6666666667,3.515151515,0.9798435319
0.7272727273,3.515151515,0.9755714762
0.7878787879,3.515151515,0.970699902
0.8484848485,3.515151515,0.9653643438
0.9090909091,3.515151515,0.9593518043
0.9696969697,3.515151515,0.9525584335
1.03030303,3.515151515,0.9453911474
1.090909091,3.515151515,0.9372758978
1.151515152,3.515151515,0.9285060225
1.212121212,3.515151515,0.918940383
1.272727273,3.515151515,0.9083356107
1.333333333,3.515151515,0.896845528
1.393939394,3.515151515,0.8839531712
1.454545455,3.515151515,0.8701909719
1.515151515,3.515151515,0.8559471258
1.575757576,3.515151515,0.841396071
1.636363636,3.515151515,0.8257364377
1.696969697,3.515151515,0.8094015143
1.757575758,3.515151515,0.7910859336
1.818181818,3.515151515,0.7724015722
1.878787879,3.515151515,0.7532601296
1.939393939,3.515151515,0.7339670883
2,3.515151515,0.7153532842
2.060606061,3.515151515,0.6939895115
2.121212121,3.515151515,0.6731984284
2.181818182,3.515151515,0.651484675
2.242424242,3.515151515,0.6290459841
2.303030303,3.515151515,0.6071698691
2.363636364,3.515151515,0.5868127918
2.424242424,3.515151515,0.5645124815
2.484848485,3.515151515,0.5439314052
2.545454545,3.515151515,0.5197202809
2.606060606,3.515151515,0.4993070082
2.666666667,3.515151515,0.4771982142
2.727272727,3.515151515,0.4566440978
2.787878788,3.515151515,0.4351430481
2.848484848,3.515151515,0.4134083133
2.909090909,3.515151515,0.3914837335
2.96969697,3.515151515,0.3684302771
3.03030303,3.515151515,0.3473199545
3.090909091,3.515151515,0.3280161633
3.151515152,3.515151515,0.308655964
3.212121212,3.515151515,0.2882564264
3.272727273,3.515151515,0.2686234572
3.333333333,3.515151515,0.2463804335
3.393939394,3.515151515,0.2295952021
3.454545455,3.515151515,0.2143630051
3.515151515,3.515151515,0.2009147868
3.575757576,3.515151515,0.1903157205
3.636363636,3.515151515,0.1786847187
3.696969697,3.515151515,0.1674918503
3.757575758,3.515151515,0.1576504714
3.818181818,3.515151515,0.1502035865
3.878787879,3.515151515,0.1420951513
3.939393939,3.515151515,0.1338375409
4,3.515151515,0.1280664969
4.060606061,3.515151515,0.1240584063
4.121212121,3.515151515,0.1183325783
4.181818182,3.515151515,0.1125802763
4.242424242,3.515151515,0.1095434277
4.303030303,3.515151515,0.1063296878
4.363636364,3.515151515,0.1032452565
4.424242424,3.515151515,0.1010738256
4.484848485,3.515151515,0.09811682164
4.545454545,3.515151515,0.09674589449
4.606060606,3.515151515,0.09473623382
4.666666667,3.515151515,0.09385083425
4.727272727,3.515151515,0.09224103552
4.787878788,3.515151515,0.09116345933
4.848484848,3.515151515,0.08893668642
4.909090909,3.515151515,0.08732393363
4.96969697,3.515151515,0.08564251911
5.03030303,3.515151515,0.08435372928
5.090909091,3.515151515,0.0828670942
5.151515152,3.515151515,0.08083887205
5.212121212,3.515151515,0.08052819513
5.272727273,3.515151515,0.08054235408
5.333333333,3.515151515,0.08187195638
5.393939394,3.515151515,0.08200514991
5.454545455,3.515151515,0.08158240008
5.515151515,3.515151515,0.08169419575
5.575757576,3.515151515,0.08178424205
5.636363636,3.515151515,0.08207016626
5.696969697,3.515151515,0.08210300433
5.757575758,3.515151515,0.08220061702
5.818181818,3.515151515,0.08159110427
5.878787879,3.515151515,0.08136879042
5.939393939,3.515151515,0.0824867592
6,3.515151515,0.08248896029
0,3.575757576,1
0.06060606061,3.575757576,0.9998573319
0.1212121212,3.575757576,0.99941475
0.1818181818,3.575757576,0.9986735375
0.2424242424,3.575757576,0.9976116407
0.303030303,3.575757576,0.9962956097
0.3636363636,3.575757576,0.9945888185
0.4242424242,3.575757576,0.9924942798
0.4848484848,3.575757576,0.9901173765
0.5454545455,3.575757576,0.9872609158
0.6060606061,3.575757576,0.9841051539
0.6666666667,3.575757576,0.9804561665
0.7272727273,3.575757576,0.9762660898
0.7878787879,3.575757576,0.9714698971
0.8484848485,3.575757576,0.9663219833
0.9090909091,3.575757576,0.9605497016
0.9696969697,3.575757576,0.9539900189
1.03030303,3.575757576,0.9467686472
1.090909091,3.575757576,0.9390619436
1.151515152,3.575757576,0.9304079079
1.212121212,3.575757576,0.9212669517
1.272727273,3.575757576,0.9110080021
1.333333333,3.575757576,0.8998188011
1.393939394,3.575757576,0.8872344534
1.454545455,3.575757576,0.873134587
1.515151515,3.575757576,0.8599340938
1.575757576,3.575757576,0.8457032107
1.636363636,3.575757576,0.8302791384
1.696969697,3.575757576,0.8147325597
1.757575758,3.575757576,0.7974489533
1.818181818,3.575757576,0.7785671993
1.878787879,3.575757576,0.7594782264
1.939393939,3.575757576,0.7403945717
2,3.575757576,0.7203850316
2.060606061,3.575757576,0.7013529883
2.121212121,3.575757576,0.680468139
2.181818182,3.575757576,0.6592500744
2.242424242,3.575757576,0.6374669321
2.303030303,3.575757576,0.6144125586
2.363636364,3.575757576,0.5941367374
2.424242424,3.575757576,0.5718319794
2.484848485,3.575757576,0.550210855
2.545454545,3.575757576,0.5275671606
2.606060606,3.575757576,0.5049713961
2.666666667,3.575757576,0.4832993402
2.727272727,3.575757576,0.4619149468
2.787878788,3.575757576,0.4389730037
2.848484848,3.575757576,0.4171213434
2.909090909,3.575757576,0.3970391557
2.96969697,3.575757576,0.3723922805
3.03030303,3.575757576,0.350667918
3.090909091,3.575757576,0.3311531344
3.151515152,3.575757576,0.3099820472
3.212121212,3.575757576,0.2894297192
3.272727273,3.575757576,0.2684442261
3.333333333,3.575757576,0.2459198058
3.393939394,3.575757576,0.2280474177
3.454545455,3.575757576,0.2111477648
3.515151515,3.575757576,0.1988299573
3.575757576,3.575757576,0.1876170387
3.636363636,3.575757576,0.1768296441
3.696969697,3.575757576,0.1621926941
3.757575758,3.575757576,0.1540968139
3.818181818,3.575757576,0.1448558987
3.878787879,3.575757576,0.1357964712
3.939393939,3.575757576,0.1273112309
4,3.575757576,0.119999628
4.060606061,3.575757576,0.1143987931
4.121212121,3.575757576,0.1083174257
4.181818182,3.575757576,0.1024595965
4.242424242,3.575757576,0.09785416135
4.303030303,3.575757576,0.0938226748
4.363636364,3.575757576,0.09015045557
4.424242424,3.575757576,0.08999145215
4.484848485,3.575757576,0.08828211497
4.545454545,3.575757576,0.08684303902
4.606060606,3.575757576,0.08525954466
4.666666667,3.575757576,0.08401505573
4.727272727,3.575757576,0.0826520753
4.787878788,3.575757576,0.08164538465
4.848484848,3.575757576,0.08020311787
4.909090909,3.575757576,0.07979182068
4.96969697,3.575757576,0.07787796686
5.03030303,3.575757576,0.0756976711
5.090909091,3.575757576,0.07522479137
5.151515152,3.575757576,0.07448190936
5.212121212,3.575757576,0.07410256617
5.272727273,3.575757576,0.07417892161
5.333333333,3.575757576,0.07470898235
5.393939394,3.575757576,0.07398407542
5.454545455,3.575757576,0.07497785395
5.515151515,3.575757576,0.07598418659
5.575757576,3.575757576,0.07646233725
5.636363636,3.575757576,0.07690091262
5.696969697,3.575757576,0.07710761817
5.757575758,3.575757576,0.07765875609
5.818181818,3.575757576,0.07767938377
5.878787879,3.575757576,0.07744386061
5.939393939,3.575757576,0.07713026446
6,3.575757576,0.07759758989
0,3.636363636,1
0.06060606061,3.636363636,0.9998613422
0.1212121212,3.636363636,0.9994308043
0.1818181818,3.636363636,0.9987099053
0.2424242424,3.636363636,0.9976776474
0.303030303,3.636363636,0.9963998582
0.3636363636,3.636363636,0.9947382701
0.4242424242,3.636363636,0.9927079406
0.4848484848,3.636363636,0.9903816837
0.5454545455,3.636363636,0.9875899297
0.6060606061,3.636363636,0.984555659
0.6666666667,3.636363636,0.9810207221
0.7272727273,3.636363636,0.9768953347
0.7878787879,3.636363636,0.9722382792
0.8484848485,3.636363636,0.9672074977
0.9090909091,3.636363636,0.9615354991
0.9696969697,3.636363636,0.9553314843
1.03030303,3.636363636,0.9481768831
1.090909091,3.636363636,0.9408218966
1.151515152,3.636363636,0.9324716855
1.212121212,3.636363636,0.9234829554
1.272727273,3.636363636,0.9134468855
1.333333333,3.636363636,0.9024930069
1.393939394,3.636363636,0.890616454
1.454545455,3.636363636,0.8775472989
1.515151515,3.636363636,0.8635881399
1.575757576,3.636363636,0.8495363111
1.636363636,3.636363636,0.8343112564
1.696969697,3.636363636,0.8191816053
1.757575758,3.636363636,0.8026342374
1.818181818,3.636363636,0.7835899208
1.878787879,3.636363636,0.7662156627
1.939393939,3.636363636,0.7462485016
2,3.636363636,0.7269230382
2.060606061,3.636363636,0.70828407
2.121212121,3.636363636,0.6868445355
2.181818182,3.636363636,0.6663240116
2.242424242,3.636363636,0.6447163047
2.303030303,3.636363636,0.6229027494
2.363636364,3.636363636,0.6002971358
2.424242424,3.636363636,0.5789262303
2.484848485,3.636363636,0.5572687082
2.545454545,3.636363636,0.5358926515
2.606060606,3.636363636,0.5114986867
2.666666667,3.636363636,0.4901598884
2.727272727,3.636363636,0.4671232915
2.787878788,3.636363636,0.4446333161
2.848484848,3.636363636,0.4233130328
2.909090909,3.636363636,0.4028152193
2.96969697,3.636363636,0.3772412324
3.03030303,3.636363636,0.355479553
3.090909091,3.636363636,0.33395632
3.151515152,3.636363636,0.3137906617
3.212121212,3.636363636,0.2899651917
3.272727273,3.636363636,0.2666216981
3.333333333,3.636363636,0.2453711215
3.393939394,3.636363636,0.2280022256
3.454545455,3.636363636,0.210884693
3.515151515,3.636363636,0.1970906427
3.575757576,3.636363636,0.1847257456
3.636363636,3.636363636,0.171979721
3.696969697,3.636363636,0.1598314271
3.757575758,3.636363636,0.1510707951
3.818181818,3.636363636,0.1406905221
3.878787879,3.636363636,0.1311417158
3.939393939,3.636363636,0.1214731296
4,3.636363636,0.1150918721
4.060606061,3.636363636,0.107970609
4.121212121,3.636363636,0.103712102
4.181818182,3.636363636,0.09755000192
4.242424242,3.636363636,0.09441582751
4.303030303,3.636363636,0.08944879504
4.363636364,3.636363636,0.08582138827
4.424242424,3.636363636,0.08288548394
4.484848485,3.636363636,0.08004037951
4.545454545,3.636363636,0.07825193933
4.606060606,3.636363636,0.07721794598
4.666666667,3.636363636,0.0753194875
4.727272727,3.636363636,0.07352264512
4.787878788,3.636363636,0.07205606641
4.848484848,3.636363636,0.0690601699
4.909090909,3.636363636,0.06877234786
4.96969697,3.636363636,0.06838736863
5.03030303,3.636363636,0.06835785308
5.090909091,3.636363636,0.06879994168
5.151515152,3.636363636,0.06850213117
5.212121212,3.636363636,0.06788270634
5.272727273,3.636363636,0.06815712178
5.333333333,3.636363636,0.0672938353
5.393939394,3.636363636,0.06736558262
5.454545455,3.636363636,0.06807606988
5.515151515,3.636363636,0.06887928109
5.575757576,3.636363636,0.06899570822
5.636363636,3.636363636,0.06993258887
5.696969697,3.636363636,0.07132014468
5.757575758,3.636363636,0.07186717688
5.818181818,3.636363636,0.07194454259
5.878787879,3.636363636,0.07213170416
5.939393939,3.636363636,0.07257012662
6,3.636363636,0.0729712962
0,3.696969697,1
0.06060606061,3.696969697,0.9998651745
0.1212121212,3.696969697,0.9994460992
0.1818181818,3.696969697,0.9987446572
0.2424242424,3.696969697,0.9977408177
0.303030303,3.696969697,0.9964991968
0.3636363636,3.696969697,0.9948817997
0.4242424242,3.696969697,0.9929121267
0.4848484848,3.696969697,0.990633716
0.5454545455,3.696969697,0.9879058971
0.6060606061,3.696969697,0.9849776055
0.6666666667,3.696969697,0.981543758
0.7272727273,3.696969697,0.9774708338
0.7878787879,3.696969697,0.9730133588
0.8484848485,3.696969697,0.9680929406
0.9090909091,3.696969697,0.9624884349
0.9696969697,3.696969697,0.9565766586
1.03030303,3.696969697,0.9495692723
1.090909091,3.696969697,0.9424769478
1.151515152,3.696969697,0.9344305719
1.212121212,3.696969697,0.9254053598
1.272727273,3.696969697,0.9161381704
1.333333333,3.696969697,0.9051289907
1.393939394,3.696969697,0.8937934329
1.454545455,3.696969697,0.880855787
1.515151515,3.696969697,0.8671566188
1.575757576,3.696969697,0.8534429035
1.636363636,3.696969697,0.839187024
1.696969697,3.696969697,0.8236195707
1.757575758,3.696969697,0.8073260858
1.818181818,3.696969697,0.7901231058
1.878787879,3.696969697,0.7719130381
1.939393939,3.696969697,0.7525134923
2,3.696969697,0.7334575466
2.060606061,3.696969697,0.7133037692
2.121212121,3.696969697,0.6943831601
2.181818182,3.696969697,0.6734572011
2.242424242,3.696969697,0.6526501125
2.303030303,3.696969697,0.6299787939
2.363636364,3.696969697,0.6082442473
2.424242424,3.696969697,0.5862045232
2.484848485,3.696969697,0.5646702171
2.545454545,3.696969697,0.5421069181
2.606060606,3.696969697,0.5202377993
2.666666667,3.696969697,0.4969701902
2.727272727,3.696969697,0.4739687793
2.787878788,3.696969697,0.4501157448
2.848484848,3.696969697,0.4275648775
2.909090909,3.696969697,0.4069475005
2.96969697,3.696969697,0.3823248183
3.03030303,3.696969697,0.3587244197
3.090909091,3.696969697,0.3390028454
3.151515152,3.696969697,0.314776761
3.212121212,3.696969697,0.2911730196
3.272727273,3.696969697,0.2694796189
3.333333333,3.696969697,0.2462454146
3.393939394,3.696969697,0.228827223
3.454545455,3.696969697,0.2098129277
3.515151515,3.696969697,0.1946078246
3.575757576,3.696969697,0.1818532121
3.636363636,3.696969697,0.1686252347
3.696969697,3.696969697,0.1550488216
3.757575758,3.696969697,0.1459657599
3.818181818,3.696969697,0.1348497777
3.878787879,3.696969697,0.1246807534
3.939393939,3.696969697,0.1183781323
4,3.696969697,0.1105586601
4.060606061,3.696969697,0.1053812957
4.121212121,3.696969697,0.09898879134
4.181818182,3.696969697,0.09404739593
4.242424242,3.696969697,0.0900343466
4.303030303,3.696969697,0.08717804424
4.363636364,3.696969697,0.08229753779
4.424242424,3.696969697,0.07930168688
4.484848485,3.696969697,0.07591191829
4.545454545,3.696969697,0.07347226393
4.606060606,3.696969697,0.07129224397
4.666666667,3.696969697,0.06871505633
4.727272727,3.696969697,0.06547591615
